School_ID,Legacy_Unit_ID,Finance_ID,Short_Name,Long_Name,School_Type,Primary_Category,Is_High_School,Is_Middle_School,Is_Elementary_School,Is_Pre_School,Summary,Administrator_Title,Administrator,Secondary_Contact_Title,Secondary_Contact,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Facebook,Twitter,Youtube,Pinterest,Attendance_Boundaries,Grades_Offered_All,Grades_Offered,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Statistics_Description,Demographic_Description,ADA_Accessible,Dress_Code,PreK_School_Day,Kindergarten_School_Day,School_Hours,Freshman_Start_End_Time,After_School_Hours,Earliest_Drop_Off_Time,Classroom_Languages,Bilingual_Services,Refugee_Services,Title_1_Eligible,PreSchool_Inclusive,Preschool_Instructional,Significantly_Modified,Hard_Of_Hearing,Visual_Impairments,Transportation_Bus,Transportation_El,Transportation_Metra,School_Latitude,School_Longitude,Average_ACT_School,Mean_ACT,College_Enrollment_Rate_School,College_Enrollment_Rate_Mean,Graduation_Rate_School,Graduation_Rate_Mean,Overall_Rating,Rating_Status,Rating_Statement,Classification_Description,School_Year,Third_Contact_Title,Third_Contact_Name,Fourth_Contact_Title,Fourth_Contact_Name,Fifth_Contact_Title,Fifth_Contact_Name,Sixth_Contact_Title,Sixth_Contact_Name,Seventh_Contact_Title,Seventh_Contact_Name,Location
400036,7700,66481,CHICAGO VIRTUAL,Chicago Virtual Charter School,Charter,HS,Y,Y,Y,N,CVCS is an online high school. Students complete most of their studies from home or other locations. Students are required to attend their online classes and their required class at the CVCS learning center one day each week,Director,Dr. Richard Lebron,Admissions Officer,David Léon,38 S PEORIA ST,Chicago,Illinois,60607,3122674486,3126763689,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400036,http://www.k12.com/cvcs/home,NA,NA,NA,NA,N,"K,1,2,3,4,5,6,7,8,9,10,11,12",K-12,672,479,104,38,370,145,87,35,2,0,0,24,0,9,There are 672 students enrolled at CHICAGO VIRTUAL.  71.3% are Low Income Students.  15.5% are Diverse Learners.  5.7% are Limited English Learners.,The largest demographic at CHICAGO VIRTUAL is Black.  This demographic makes up 55.1% of the student population.  The second greatest demographic is Hispanic at 21.6%.,Fully Accessible,N,NA,Full Day,8:00 AM - 4:00 PM,"Because CVCS is an online school, students set their own schedule as long as they complete all assignments, but are required to work approximately six hours each school day.",NA,NA,"Chinese, French, German, Japanese, Latin, Spanish",Y,N,Y,NA,NA,NA,NA,NA,"8, 20, 126","Blue, Green","BNSF Railway (BNSF), Heritage Corridor (HC), Metra Electric District (ME), Milwaukee District North (MD-N), Milwaukee District West (MD-W), North Central Service (NCS), Rock Island District (RI), SouthWest Service (SWS), Union Pacific North (UP-N), Union Pacific Northwest (UP-NW), Union Pacific West (UP-W)",41.88055,-87.649772,18.8,18.4,68,57.9,50,73.5,Level 2+,Not Applicable,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2016-2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38 S PEORIA ST
Chicago, Illinois 60607
(41.88055, -87.649772)"
610093,5060,24651,NEIL,Jane A Neil Elementary School,Neighborhood,ES,N,Y,Y,Y,Neil Elementary School is located on the South Side of Chicago in the Chatham community. Neil serves diverse learners and general education students  in Grades K-8. Neil has a full-time nurse on staff to support all students medical needs.  ,Principal,Tawane Renee Knox,School Clerk,Marilyn Fredick,8555 S MICHIGAN AVE,Chicago,Illinois,60619,7735353e3,7735353010,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610093,http://www.neil.cps.edu,NA,NA,NA,NA,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",257,223,111,2,254,2,1,0,0,0,0,0,0,0,There are 257 students enrolled at NEIL.  86.8% are Low Income Students.  43.2% are Diverse Learners.  0.8% are Limited English Learners.,The largest demographic at NEIL is Black.  This demographic makes up 98.8% of the student population.  The second greatest demographic is Hispanic at 0.8%.,Generally accessible,Y,Half Day,Full Day,08:45 AM-03:45 PM,NA,NA,8:15 AM,NA,NA,NA,Y,NA,NA,Y,NA,Y,"29, 87",Red,NA,41.738407,-87.620933,NA,18.4,NA,57.9,NA,73.5,Inability to Rate,Intensive Support,This school did not have enough data for a 2015-2016 Performance Policy Rating.,"Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,Counselor,Ms. Tiffany Robinson,Engineer,Mr. Jimmie Smith,Case Manager,Ms. Bettye Smith,Clerk,Ms. Marilyn Fredrick,NA,NA,"8555 S MICHIGAN AVE
Chicago, Illinois 60619
(41.738407, -87.620933)"
609741,1670,46341,HUBBARD HS,Gurdon S Hubbard High School,Neighborhood,HS,Y,N,N,N,Hubbard is a diverse student and faculty community with an international atmosphere and variety of during and after school programs that strives to achieve student academic and emotional growth.,Principal,Nancy Marie Wiley,Assistant Principal,Angelica Altamirano,6200 S HAMLIN AVE,Chicago,Illinois,60629,7735352200,7735352218,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609741,http://www.hubbardhighschool.org,NA,NA,NA,NA,Y,"9,10,11,12",9-12,1778,1678,261,255,120,1610,36,4,5,0,0,3,0,0,There are 1778 students enrolled at HUBBARD HS.  94.4% are Low Income Students.  14.7% are Diverse Learners.  14.3% are Limited English Learners.,The largest demographic at HUBBARD HS is Hispanic.  This demographic makes up 90.6% of the student population.  The second greatest demographic is Black at 6.7%.,No/unknown accessibility,Y,NA,NA,8:00 am-4:00 pm,8:00 a.m. - 3:15 p.m.,03:30 PM - 7:00 PM,06:00 AM,Spanish,Y,N,Y,NA,NA,NA,NA,NA,"53A, 63, 59",Orange,NA,41.780526,-87.718014,17.1,18.4,56.2,57.9,82.9,73.5,Level 1,Good Standing,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,Assistant Principal,Ishshah Phillips,IB Coordinator,Jean Biba-Brown,NA,NA,NA,NA,NA,NA,"6200 S HAMLIN AVE
Chicago, Illinois 60629
(41.780526, -87.718014)"
610268,6900,26191,ASHE,Arthur R Ashe Elementary School,Neighborhood,ES,N,Y,Y,N,"Ashe Elementary School is a neighborhood school. We have an in-house Reading Program designed to assist struggling students (Achieve3000). Our girls group (Phenominal Ladies), led by our counselor, meets monthly and encourages positive perspectives for its members.",Principal,Mr.Clyde King Jr.,Assistant Principal,Dr. Devin O. Jackson,8505 S INGLESIDE AVE,Chicago,Illinois,60619,7735353550,7735353362,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610268,http://www.asheschool.org,NA,NA,NA,NA,Y,"K,1,2,3,4,5,6,7,8",K-8,324,261,43,3,318,6,0,0,0,0,0,0,0,0,There are 324 students enrolled at ASHE.  80.6% are Low Income Students.  13.3% are Diverse Learners.  0.9% are Limited English Learners.,The largest demographic at ASHE is Black.  This demographic makes up 98.1% of the student population.  The second greatest demographic is Hispanic at 1.9%.,No/unknown accessibility,Y,NA,Full Day,07:45 AM-02:45 PM,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,"4, 87",NA,Metra Electric District (ME),41.740184,-87.601174,NA,18.4,NA,57.9,NA,73.5,Level 2,Intensive Support,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8505 S INGLESIDE AVE
Chicago, Illinois 60619
(41.740184, -87.601174)"
610227,6440,25841,WHITNEY,Eli Whitney Elementary School,Neighborhood,ES,N,Y,Y,Y,"Eli Whitney Elementary School is part of the Technology Magnet Cluster Program. We challenge all students to reach their true potential through diverse learning and differentiation to prepare them for higher education. Eli Whitney partners with ENLACE to provide additional community and student activities after school.  We are committed to inspiring children grades Kindergarten through 8th grade to consider careers as Scientists, Technologists, Engineers, and Mathematicians through authentic inquiry based learning experiences that promotes 21st century learning skills, innovative technology use, and lifelong learning.",Principal,Jorge A Ruiz,Other,Ms. Selena Estka,2815 S KOMENSKY AVE,Chicago,Illinois,60623,7735341560,7735341567,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610227,http://www.eliwhitneyschool.us,NA,NA,NA,NA,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",981,884,91,471,2,963,8,0,2,0,0,0,0,6,There are 981 students enrolled at WHITNEY.  90.1% are Low Income Students.  9.3% are Diverse Learners.  48% are Limited English Learners.,The largest demographic at WHITNEY is Hispanic.  This demographic makes up 98.2% of the student population.  The second greatest demographic is White at 0.8%.,No/unknown accessibility,Y,Half Day,Full Day,7:45 am-2:45 pm,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,41.84008,-87.725546,NA,18.4,NA,57.9,NA,73.5,Level 1+,Good Standing,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2815 S KOMENSKY AVE
Chicago, Illinois 60623
(41.84008, -87.725546)"
610541,8330,22341,LORCA,Federico Garcia Lorca Elementary School,Neighborhood,ES,N,Y,Y,Y,"Lorca School is a neighborhood school providing exemplary instruction: University of Chicago Math series; inquiry-based Science, differentiated social studies curriculum; and balanced literacy-novels and guided reading. Lorca School has a state-of-the-art educational facility: cafeteria, gym, library, science lab, computer lab, art room, and music room. Go LORCA ORCAS!",Principal,Erleah July Cyrwus,Assistant Principal,Anita Hernandez,3231 N SPRINGFIELD AVE,Chicago,Illinois,60618,7735340950,7735340953,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610541,http://lorca.cps.edu,NA,NA,NA,NA,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",829,744,128,370,8,773,43,1,1,0,0,2,1,0,There are 829 students enrolled at LORCA.  89.7% are Low Income Students.  15.4% are Diverse Learners.  44.6% are Limited English Learners.,The largest demographic at LORCA is Hispanic.  This demographic makes up 93.2% of the student population.  The second greatest demographic is White at 5.2%.,Fully Accessible,Y,Half Day,Full Day,08:15 AM-03:15 PM,NA,3:15-4:15 PM,8:10 AM,NA,Y,NA,Y,NA,NA,NA,NA,NA,"53, 56, 77",NA,NA,41.940026,-87.724783,NA,18.4,NA,57.9,NA,73.5,Level 1+,Good Standing,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,Clerk,Gloria Varela,Counselor,Grace Itter,NA,NA,NA,NA,NA,NA,"3231 N SPRINGFIELD AVE
Chicago, Illinois 60618
(41.940026, -87.724783)"
609876,2970,22891,DAVIS N,Nathan S Davis Elementary School,Neighborhood,ES,N,Y,Y,Y,"Providing a student-centered environment that encourages parental involvement, Nathan S. Davis offers Pre-K- to 8th-grade programs, two computer labs, Music, and folkloric dance groups. The school enjoys partnerships with UIC Medical Clinic, UIC Organ WIse, Mariachi Heritage Foundation, Little Kid’s Rock, Parent Child Center, Brighton Park NEighborhood Council, and various universities. ",Principal,Rocio Rosales,Assistant Principal,Doris Negron,3014 W 39TH PL,Chicago,Illinois,60632,7735354540,7735354510,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609876,http://www.nathansdavis.com,NA,https://twitter.com/NathanSDavis1,NA,NA,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",737,651,109,372,13,701,18,4,1,0,0,0,0,0,There are 737 students enrolled at DAVIS N.  88.3% are Low Income Students.  14.8% are Diverse Learners.  50.5% are Limited English Learners.,The largest demographic at DAVIS N is Hispanic.  This demographic makes up 95.1% of the student population.  The second greatest demographic is White at 2.4%.,No/unknown accessibility,Y,Full and Half Day,Full Day,08:00 AM-03:00 PM,NA,3:00 PM - 5:00 PM,NA,Spanish,Y,NA,Y,Y,NA,NA,NA,NA,"39, 94",NA,NA,41.821852,-87.700202,NA,18.4,NA,57.9,NA,73.5,Level 1,Good Standing,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3014 W 39TH PL
Chicago, Illinois 60632
(41.821852, -87.700202)"
610298,7240,29361,LENART,Lenart Elementary Regional Gifted Center,Regional gifted center,ES,N,Y,Y,Y,"Lenart Regional Gifted Center provides an advanced and enriched program for students in Grades K-8. Our goal at Lenart is to continue to achieve academic excellence by teaching the whole child, using data to drive instruction and achievement, providing personalized and differentiated instruction, and partnering with parents and various community organizations. ",Principal,Angela Mcewen Sims,Assistant Principal,Connie Y. Lee,8101 S LASALLE ST,Chicago,Illinois,60620,7735350040,7735350048,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610298,http://www.lenart.cps.edu,NA,NA,NA,NA,N,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",284,86,11,3,169,15,39,46,1,0,0,13,1,0,There are 284 students enrolled at LENART.  30.3% are Low Income Students.  3.9% are Diverse Learners.  1.1% are Limited English Learners.,The largest demographic at LENART is Black.  This demographic makes up 59.5% of the student population.  The second greatest demographic is Asian at 16.2%.,Generally accessible,N,Half Day,Full Day,7:45 am-2:45 pm,NA,NA,7:30 AM,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,41.747186,-87.62804,NA,18.4,NA,57.9,NA,73.5,Level 1+,Good Standing,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that provide an accelerated instructional program that place an emphasis on thinking, reasoning, problem solving and creativity. Acceptance based on application and entrance exam.",School Year 2016-2017,School Clerk,Daniel Lin,NA,NA,NA,NA,NA,NA,NA,NA,"8101 S LASALLE ST
Chicago, Illinois 60620
(41.747186, -87.62804)"
610559,9597,27091,SHIELDS MIDDLE,James Shields Middle School,Neighborhood,MS,N,Y,Y,N,"The James Shields Middle School Community, consisting of students, families, staff, and partners will work together to provide academic rigor and enrichment in a nurturing, positive, and safe environment. As a team, we will create a college and career ready experience that will encourage each student to be RESPECTFUL, RESPONSIBLE, COURAGEOUS, WISE, and to act with INTEGRITY. Shields Middle School students will advance their intellectual and leadership qualities to make a positive impact in Brighton Park and beyond.  At Shields MS, we are defining what High School, College and Career Readiness look like at the middle grades level. As one of the few middle schools in Chicago, we are uniquely positioned to serve the needs of grade 5-8 students. We believe that students at this age deserve a program of study that is uniquely specialized to their developmental needs and we strive to provide an experience that will help students grow academically and socially. Aside from core curriculum coursework, additional offerings during the school day include: AVID, Entrepreneurship (NFTE), Spanish for Heritage Speakers, Visual Art, Music and Band, guidance classes, PE/health and HS/college tours.",Principal,Debra Ann Fritz-Fanning,Assistant Principal,Diana Vergara,2611 W 48TH ST,Chicago,Illinois,60632,7735357115,7735357296,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610559,http://www.shieldsmiddleschool.org,NA,NA,NA,NA,Y,"5,6,7,8",5-8,603,585,106,98,10,575,11,4,2,0,0,0,1,0,There are 603 students enrolled at SHIELDS MIDDLE.  97% are Low Income Students.  17.6% are Diverse Learners.  16.3% are Limited English Learners.,The largest demographic at SHIELDS MIDDLE is Hispanic.  This demographic makes up 95.4% of the student population.  The second greatest demographic is White at 1.8%.,Fully Accessible,Y,NA,NA,8:15am-3:15pm,NA,3:15pm-5:00pm,8:05am,Spanish for Heritage Speakers,Y,NA,Y,NA,NA,NA,NA,NA,NA,Orange,NA,41.806491,-87.68978,NA,18.4,NA,57.9,NA,73.5,Level 1,Good Standing,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2611 W 48TH ST
Chicago, Illinois 60632
(41.806491, -87.68978)"
610196,6130,25571,SWIFT,George B Swift Elementary Specialty School,Neighborhood,ES,N,Y,Y,Y,"George B. Swift Specialty School is a Pre-K through 8th grade elementary school with an integrated Fine and Performing Arts Magnet program. The fine arts program integrates music, art, dance and drama into the regular school day. Swift’s facilities include a pool and swimming lessons during PE. We are proud to be a Level 1+ Chicago Public School. ",Principal,Salvatore Joseph Cannella,NA,NA,5900 N WINTHROP AVE,Chicago,Illinois,60660,7735342695,7735342575,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610196,http://swiftelementary.org,http://www.facebook.com/swiftelem,http://www.twitter.com/swiftelem,http://www.youtube.com/GeorgeBSwift,NA,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",690,506,103,303,183,203,102,164,10,0,0,26,1,1,There are 690 students enrolled at SWIFT.  73.3% are Low Income Students.  14.9% are Diverse Learners.  43.9% are Limited English Learners.,The largest demographic at SWIFT is Hispanic.  This demographic makes up 29.4% of the student population.  The second greatest demographic is Black at 26.5%.,Generally accessible,N,Half Day,Full Day,08:00 AM-03:00 PM,NA,3:00 PM,8:00 AM,Spanish,Y,Y,Y,Y,NA,NA,NA,NA,"36, 136, 147, 157",Red,NA,41.989139,-87.658296000000007,NA,18.4,NA,57.9,NA,73.5,Level 1+,Good Standing,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5900 N WINTHROP AVE
Chicago, Illinois 60660
(41.989139, -87.658296)"
